Wall time,Step,Value
1652281884.5179124,93,0.015842590481042862
1652281887.0597498,187,0.016313349828124046
1652281889.5583308,281,0.015326126478612423
1652281892.1507638,375,0.016287045553326607
1652281894.9141169,469,0.015642011538147926
1652281897.7030172,563,0.015538275241851807
1652281900.5425432,657,0.016180237755179405
1652281903.155452,751,0.01673121005296707
1652281905.9984972,845,0.016421427950263023
1652281908.6028156,939,0.016512861475348473
1652281911.2901304,1033,0.017133748158812523
1652281914.066948,1127,0.016800403594970703
1652281917.3864183,1221,0.016445158049464226
1652281920.6156144,1315,0.01718660444021225
1652281923.6156876,1409,0.01645401492714882
1652281926.7740204,1503,0.016599148511886597
1652281929.7265782,1597,0.016423406079411507
1652281932.438962,1691,0.016932176426053047
1652281935.1714103,1785,0.016603512689471245
1652281937.9771242,1879,0.016781777143478394
1652281940.827884,1973,0.016511261463165283
1652281943.5656939,2067,0.016344310715794563
1652281946.4429736,2161,0.016892947256565094
1652281949.2856798,2255,0.017066771164536476
1652281952.8752494,2349,0.01677710749208927
1652281956.918849,2443,0.01698410138487816
1652281960.1761122,2537,0.0165798831731081
1652281962.8893168,2631,0.016426656395196915
1652281965.60461,2725,0.017677098512649536
1652281968.4466212,2819,0.01790326088666916
1652281971.2044005,2913,0.016859063878655434
1652281974.265748,3007,0.01656416431069374
1652281976.990266,3101,0.019687607884407043
1652281979.6987793,3195,0.017008092254400253
1652281982.7675674,3289,0.016677888110280037
1652281986.483933,3383,0.01666324771940708
1652281989.8515558,3477,0.01722431182861328
1652281993.1607099,3571,0.01694176159799099
1652281995.7860029,3665,0.016820671036839485
1652281998.4203172,3759,0.017011579126119614
1652282001.1142263,3853,0.01709592528641224
1652282003.8351898,3947,0.016700169071555138
1652282006.714344,4041,0.016864921897649765
1652282009.4756863,4135,0.01636042818427086
1652282012.2220583,4229,0.017347559332847595
1652282015.0880191,4323,0.01738828793168068
1652282018.6342275,4417,0.017483657225966454
1652282022.0821464,4511,0.01754721999168396
1652282025.8042874,4605,0.016900423914194107
1652282029.3761692,4699,0.016906283795833588
1652282031.9557006,4793,0.017549589276313782
1652282034.6470249,4887,0.017429711297154427
1652282037.2643406,4981,0.017915306612849236
1652282039.9750733,5075,0.017468582838773727
1652282042.6917624,5169,0.017877258360385895
1652282045.2448208,5263,0.017506415024399757
1652282048.032982,5357,0.016885675489902496
1652282050.918756,5451,0.0166145171970129
1652282054.1712296,5545,0.016978412866592407
1652282057.4832165,5639,0.017062995582818985
1652282060.7484763,5733,0.016947738826274872
1652282064.0200505,5827,0.01656401716172695
1652282067.0761828,5921,0.01695115491747856
1652282069.54427,6015,0.016591651365160942
1652282072.061108,6109,0.01730458252131939
1652282074.5989144,6203,0.017018724232912064
1652282077.1237032,6297,0.017678121104836464
1652282079.7117958,6391,0.01692415401339531
1652282082.270768,6485,0.017488807439804077
1652282084.9580889,6579,0.017051415517926216
1652282087.7329612,6673,0.019215183332562447
1652282090.9784336,6767,0.017480675131082535
1652282094.6304996,6861,0.018355032429099083
1652282098.005543,6955,0.017290564253926277
1652282101.3647318,7049,0.018499962985515594
1652282104.6659565,7143,0.017659161239862442
1652282107.1718504,7237,0.01741062104701996
1652282109.7125459,7331,0.01701691932976246
1652282112.363089,7425,0.01731032319366932
1652282115.0459747,7519,0.01737072318792343
1652282117.8131218,7613,0.016795044764876366
1652282120.5531344,7707,0.016679642722010612
1652282123.3874626,7801,0.016983190551400185
1652282126.230767,7895,0.017315760254859924
1652282129.6351693,7989,0.017429452389478683
1652282133.0107958,8083,0.01744093745946884
1652282136.324846,8177,0.01736646145582199
1652282139.7831218,8271,0.016757385805249214
1652282143.2426097,8365,0.017404425889253616
1652282146.3341267,8459,0.016794363036751747
1652282148.801056,8553,0.01661289669573307
1652282151.346441,8647,0.018140772357583046
1652282153.9415312,8741,0.016930116340517998
1652282156.621136,8835,0.01740381494164467
1652282159.4342458,8929,0.01695665530860424
1652282162.074445,9023,0.017283378168940544
1652282164.7034783,9117,0.017141031101346016
1652282167.4934142,9211,0.01728288270533085
1652282170.8719773,9305,0.016972748562693596
1652282174.3358855,9399,0.017324283719062805
