Wall time,Step,Value
1651240067.5222213,88,0.0014514048816636205
1651240069.9611673,177,0.001023667398840189
1651240072.450351,266,0.000959698692895472
1651240074.8654087,355,0.0009657764458097517
1651240077.1677399,444,0.0008924158755689859
1651240079.4733388,533,0.0008198645664379001
1651240081.8122954,622,0.0008994022500701249
1651240084.1644983,711,0.0008482575649395585
1651240086.6192396,800,0.0007744970498606563
1651240088.8950696,889,0.0008214943227358162
1651240091.2373428,978,0.0007418541936203837
1651240093.5795865,1067,0.0007406464428640902
1651240095.933223,1156,0.0007420603069476783
1651240098.4121287,1245,0.0008183287573046982
1651240100.9963744,1334,0.0007797762518748641
1651240103.350105,1423,0.0007915526512078941
1651240105.7948246,1512,0.0008472800254821777
1651240108.325637,1601,0.0008554431842640042
1651240110.9136813,1690,0.000903996464330703
1651240113.5670593,1779,0.0009589256951585412
