Wall time,Step,Value
1651755775.9597924,88,0.0014370663557201624
1651755778.490954,177,0.0009873122908174992
1651755781.0253603,266,0.0009908979991450906
1651755783.556933,355,0.0009601004421710968
1651755786.1772597,444,0.0008757259347476065
1651755788.9203181,533,0.0008808779530227184
1651755791.6131105,622,0.0008946146117523313
1651755794.3696208,711,0.0008502419805154204
1651755797.2643192,800,0.0007557381177321076
1651755800.196674,889,0.0008139046840369701
1651755803.0393853,978,0.0007466549868695438
1651755805.9704316,1067,0.0008126313332468271
1651755808.826002,1156,0.0007765559712424874
1651755811.8874407,1245,0.0008964855223894119
1651755814.790333,1334,0.0008165665785782039
1651755817.55863,1423,0.0009129696991294622
1651755820.5897648,1512,0.0009694660548120737
1651755823.6317232,1601,0.0010534399189054966
1651755826.6974015,1690,0.0010227488819509745
1651755829.789468,1779,0.0011086633894592524
