Wall time,Step,Value
1653319053.1785297,93,0.0014147380134090781
1653319059.6331596,187,0.0010270588099956512
1653319066.4631884,281,0.0009435233077965677
1653319073.2727647,375,0.0009252580930478871
1653319085.8037937,469,0.0009746819850988686
1653319096.0049403,563,0.0008526584133505821
1653319102.7049441,657,0.0008448153384961188
1653319109.4999194,751,0.000863726541865617
1653319117.7286718,845,0.0007927162805572152
1653319131.385519,939,0.0008249847451224923
1653319137.9566154,1033,0.0008089473121799529
1653319144.7518027,1127,0.0008084682049229741
1653319151.7060487,1221,0.0007636534865014255
1653319167.3744137,1315,0.0007645986042916775
1653319173.9318974,1409,0.000792407023254782
1653319180.6930585,1503,0.0007721062283962965
1653319187.5721605,1597,0.0007177221705205739
1653319199.6547902,1691,0.0007555493502877653
1653319209.8239233,1785,0.000744564225897193
1653319216.4939485,1879,0.0007859418983571231
