Wall time,Step,Value
1652886787.477332,93,0.8162519931793213
1652886792.9931202,187,0.8720409870147705
1652886798.8093367,281,0.8802149891853333
1652886804.7145653,375,0.8841149806976318
1652886809.851511,469,0.885329008102417
1652886814.531912,563,0.8861969709396362
1652886819.2847598,657,0.8869829773902893
1652886824.0418615,751,0.8872299790382385
1652886829.1790047,845,0.8872089982032776
1652886834.9034805,939,0.887569010257721
1652886840.5762541,1033,0.8863340020179749
1652886846.1656532,1127,0.8869770169258118
1652886851.7912745,1221,0.8888580203056335
1652886856.3873348,1315,0.8884360194206238
1652886861.065558,1409,0.8888729810714722
1652886865.770468,1503,0.8886079788208008
1652886870.5133193,1597,0.8908789753913879
1652886875.8934386,1691,0.8903380036354065
1652886881.4018586,1785,0.8909249901771545
1652886886.9497225,1879,0.8916800022125244
1652886892.5047183,1973,0.8923850059509277
1652886898.0201159,2067,0.890733003616333
1652886902.7262783,2161,0.8906869888305664
1652886907.5267768,2255,0.8899120092391968
1652886912.3663435,2349,0.8883370161056519
1652886917.2387888,2443,0.8912209868431091
1652886922.8195255,2537,0.890267014503479
1652886928.4316523,2631,0.8889369964599609
1652886934.0574732,2725,0.8887550234794617
1652886939.783067,2819,0.8864449858665466
1652886945.4892375,2913,0.8893899917602539
1652886951.0973606,3007,0.8889250159263611
1652886956.667164,3101,0.8880890011787415
1652886961.2713737,3195,0.8887060284614563
1652886965.9085083,3289,0.8901969790458679
1652886970.7071278,3383,0.8907420039176941
1652886975.5544949,3477,0.8905140161514282
1652886981.028398,3571,0.8912749886512756
1652886986.628697,3665,0.8918330073356628
1652886992.20121,3759,0.892304003238678
1652886997.7930067,3853,0.8915209770202637
1652887003.3051322,3947,0.8923730254173279
1652887008.1946065,4041,0.8903419971466064
1652887012.8839495,4135,0.8915860056877136
1652887017.6284294,4229,0.8901910185813904
1652887022.368402,4323,0.8902230262756348
1652887027.2466142,4417,0.8893640041351318
1652887032.954533,4511,0.8892409801483154
1652887038.5999687,4605,0.887906014919281
1652887044.228793,4699,0.8887180089950562
1652887049.8015034,4793,0.8891469836235046
1652887055.4704227,4887,0.8891000151634216
1652887061.2384033,4981,0.8896840214729309
1652887066.8291214,5075,0.8883649706840515
1652887071.4992146,5169,0.890811026096344
1652887076.1653886,5263,0.8895859718322754
1652887080.9218442,5357,0.8907420039176941
1652887085.8988585,5451,0.8907759785652161
1652887091.3775287,5545,0.8926640152931213
1652887097.0458343,5639,0.8928350210189819
1652887102.691864,5733,0.8911229968070984
1652887108.2476656,5827,0.8911769986152649
1652887113.9310446,5921,0.8909410238265991
1652887119.7111692,6015,0.8910639882087708
1652887124.892477,6109,0.890129029750824
1652887129.6040127,6203,0.8894410133361816
1652887134.4030898,6297,0.8891199827194214
1652887139.351674,6391,0.8879899978637695
1652887144.242513,6485,0.8898190259933472
1652887150.3796017,6579,0.8870760202407837
1652887156.329337,6673,0.8881469964981079
1652887162.1641972,6767,0.8889309763908386
1652887168.0407174,6861,0.8880569934844971
1652887174.124622,6955,0.8891739845275879
1652887180.0071578,7049,0.889743983745575
1652887185.6404943,7143,0.889385998249054
1652887191.2323806,7237,0.8913159966468811
1652887195.8202431,7331,0.8915290236473083
1652887200.6835148,7425,0.8912410140037537
1652887205.5371375,7519,0.8925390243530273
1652887210.687063,7613,0.8916569948196411
1652887216.299407,7707,0.8918409943580627
1652887222.1095684,7801,0.8905010223388672
1652887227.921832,7895,0.8908060193061829
1652887233.5646863,7989,0.8896160125732422
1652887239.1808848,8083,0.8901129961013794
1652887244.7708483,8177,0.8886970281600952
1652887250.0779545,8271,0.8888949751853943
1652887254.9182768,8365,0.8897299766540527
1652887259.8476112,8459,0.8887119889259338
1652887264.8497515,8553,0.889909029006958
1652887269.9818268,8647,0.8894079923629761
1652887275.8295922,8741,0.8889960050582886
1652887281.6942344,8835,0.8895329833030701
1652887287.4355514,8929,0.8897979855537415
1652887293.153821,9023,0.8907719850540161
1652887298.7563834,9117,0.8905199766159058
1652887304.348712,9211,0.890637993812561
1652887309.9682152,9305,0.8919209837913513
1652887314.649596,9399,0.893347978591919
