Wall time,Step,Value
1652886328.0703664,93,0.0007703230367042124
1652886334.2612646,187,0.00038978198426775634
1652886340.379095,281,0.00037947940290905535
1652886345.8444607,375,0.0004382701008580625
1652886351.4182694,469,0.0005817674100399017
1652886356.8539739,563,0.000694280257448554
1652886362.568161,657,0.000768651079852134
1652886368.892122,751,0.0008357273181900382
1652886375.1199868,845,0.0008235320565290749
1652886381.4127169,939,0.0010166754946112633
1652886387.8332264,1033,0.0010171446483582258
1652886394.2651057,1127,0.0009608805412426591
1652886400.3965945,1221,0.0009738551452755928
1652886405.9090283,1315,0.0010262586874887347
1652886411.4899879,1409,0.0010593441547825933
1652886416.990961,1503,0.0010266756871715188
1652886423.0150306,1597,0.0010890897829085588
1652886429.4422395,1691,0.0011613413225859404
1652886435.7284489,1785,0.001084306393750012
1652886442.0186062,1879,0.0010955678299069405
