Wall time,Step,Value
1652714947.7200868,93,0.0008094662334769964
1652714952.6175463,187,0.0003901223826687783
1652714958.8904612,281,0.00035856678732670844
1652714963.932382,375,0.0003484793414827436
1652714968.3391461,469,0.0003373646177351475
1652714972.8151042,563,0.0003348287718836218
1652714977.3374262,657,0.00033395984792150557
1652714981.849608,751,0.00033563797478564084
1652714988.4198828,845,0.0003372544015292078
1652714994.9167113,939,0.0003389940538909286
1652715000.9043944,1033,0.00034005221095867455
1652715005.080489,1127,0.000340734317433089
1652715009.4686453,1221,0.000339781487127766
1652715014.0356095,1315,0.00034123880323022604
1652715018.5522997,1409,0.0003463353787083179
1652715023.277725,1503,0.00034334961674176157
1652715029.370239,1597,0.00034524459624662995
1652715035.2376177,1691,0.00034836362465284765
1652715041.0419424,1785,0.0003415441024117172
1652715045.073043,1879,0.00035097880754619837
