Wall time,Step,Value
1652722887.1169593,93,0.1007050946354866
1652722890.0588844,187,0.20140017569065094
1652722893.0015008,281,0.3020952641963959
1652722896.1593492,375,0.402790367603302
1652722899.684723,469,0.5034854412078857
1652722903.3027697,563,0.6041805744171143
1652722906.807389,657,0.704875648021698
1652722910.2160635,751,0.8055707216262817
1652722913.791945,845,0.9062657952308655
1652722917.0704432,939,1.0069608688354492
1652722920.3946128,1033,1.1076560020446777
1652722923.7019725,1127,1.2083511352539062
1652722927.0742886,1221,1.3090461492538452
1652722930.305918,1315,1.4097412824630737
1652722933.6566095,1409,1.5104364156723022
1652722936.934484,1503,1.6111314296722412
1652722940.2070403,1597,1.7118265628814697
1652722943.5833309,1691,1.8125216960906982
1652722946.7746608,1785,1.9132167100906372
1652722950.0705454,1879,1.9860881567001343
