Wall time,Step,Value
1653504951.5154977,93,0.0014200009172782302
1653504954.5294862,187,0.0010341191664338112
1653504957.7279756,281,0.0008801962831057608
1653504961.1012428,375,0.000937429431360215
1653504964.9804575,469,0.0009087901562452316
1653504968.8880658,563,0.0008288201643154025
1653504972.771375,657,0.0008517963578924537
1653504976.2049522,751,0.0008791084983386099
1653504979.3072553,845,0.0009422410512343049
1653504982.6245496,939,0.0009140779147855937
1653504985.935018,1033,0.0020416753832250834
1653504989.1887603,1127,0.0009482468594796956
1653504992.517867,1221,0.0009597823373042047
1653504995.8639078,1315,0.001030021347105503
1653504999.691208,1409,0.0010289927013218403
1653505003.5128176,1503,0.0010071960277855396
1653505007.3862126,1597,0.0011498670792207122
1653505011.418415,1691,0.0010174853960052133
1653505015.0587282,1785,0.0011725525837391615
1653505018.2168274,1879,0.0011098559480160475
