Wall time,Step,Value
1652626310.507386,93,0.8343719840049744
1652626313.7585444,187,0.8376610279083252
1652626317.3357904,281,0.8498049974441528
1652626320.9579155,375,0.8369479775428772
1652626324.4805307,469,0.8536440134048462
1652626328.0760858,563,0.857155978679657
1652626331.6779716,657,0.8507670164108276
1652626335.3117342,751,0.8524309992790222
1652626339.0500474,845,0.8458639979362488
1652626342.716665,939,0.8403239846229553
1652626346.3590062,1033,0.8479639887809753
1652626349.900532,1127,0.8544390201568604
1652626353.399959,1221,0.8534420132637024
1652626357.086637,1315,0.8523920178413391
1652626360.5736942,1409,0.8530480265617371
1652626364.096794,1503,0.8549379706382751
1652626367.6676698,1597,0.8574000000953674
1652626371.5010946,1691,0.8614310026168823
1652626375.0653803,1785,0.8592860102653503
1652626378.6204114,1879,0.8609349727630615
1652626382.3994029,1973,0.8591600060462952
1652626386.0386188,2067,0.8582249879837036
1652626389.7750068,2161,0.8607199788093567
1652626393.390579,2255,0.8568180203437805
1652626396.8859603,2349,0.8558539748191833
1652626400.4560692,2443,0.8516089916229248
1652626404.0473382,2537,0.8027729988098145
1652626407.5522714,2631,0.8286849856376648
1652626411.1123257,2725,0.8180800080299377
1652626414.601655,2819,0.8379489779472351
1652626418.23575,2913,0.8450009822845459
1652626421.8698275,3007,0.853771984577179
1652626425.3702686,3101,0.8500499725341797
1652626428.8514757,3195,0.8596799969673157
1652626432.3281898,3289,0.8521900177001953
1652626435.8979452,3383,0.8607490062713623
1652626439.755489,3477,0.8569700121879578
1652626443.4165878,3571,0.863552987575531
1652626447.1931486,3665,0.8619880080223083
1652626450.722854,3759,0.8607529997825623
1652626454.4370058,3853,0.8598099946975708
1652626458.2357101,3947,0.8614640235900879
1652626461.8643806,4041,0.8629279732704163
1652626465.4480174,4135,0.8584349751472473
1652626469.0861926,4229,0.8569750189781189
1652626472.7232518,4323,0.8272200226783752
1652626476.559114,4417,0.8119739890098572
1652626480.0510378,4511,0.8067150115966797
1652626483.680143,4605,0.8442130088806152
1652626487.3922575,4699,0.8409889936447144
1652626490.9206505,4793,0.8550879955291748
1652626494.5309222,4887,0.8629990220069885
1652626498.7874079,4981,0.8599939942359924
1652626503.2113466,5075,0.8622689843177795
1652626507.4778597,5169,0.8498259782791138
1652626511.5014274,5263,0.8633319735527039
1652626515.5405416,5357,0.8656830191612244
1652626518.6674898,5451,0.8659809827804565
1652626521.8490415,5545,0.864982008934021
1652626525.1533825,5639,0.864952027797699
1652626528.6297824,5733,0.8653050065040588
1652626531.846553,5827,0.8636019825935364
1652626535.0766282,5921,0.8628299832344055
1652626539.0336432,6015,0.8656240105628967
1652626543.076802,6109,0.8413079977035522
1652626547.06419,6203,0.8359559774398804
1652626551.2932675,6297,0.7207319736480713
1652626554.95152,6391,0.8107590079307556
1652626558.1400006,6485,0.850396990776062
1652626561.3464377,6579,0.8305069804191589
1652626564.7083962,6673,0.8510040044784546
1652626568.137076,6767,0.8487769961357117
1652626571.4238682,6861,0.85378098487854
1652626574.9236772,6955,0.8619509935379028
1652626579.0621312,7049,0.8612099885940552
1652626583.2611775,7143,0.8568320274353027
1652626587.3640485,7237,0.8706610202789307
1652626591.7518275,7331,0.8684099912643433
1652626596.1344318,7425,0.8720409870147705
1652626600.153417,7519,0.8712279796600342
1652626603.8269122,7613,0.8691459894180298
1652626606.907083,7707,0.8719949722290039
1652626610.2130492,7801,0.868503987789154
1652626613.5671597,7895,0.8591009974479675
1652626617.0417392,7989,0.8659390211105347
1652626620.3572767,8083,0.8378030061721802
1652626623.6794913,8177,0.748212993144989
1652626627.68655,8271,0.8472859859466553
1652626631.7039034,8365,0.8431599736213684
1652626635.8125465,8459,0.8593339920043945
1652626639.949863,8553,0.870261013507843
1652626644.1891623,8647,0.862030029296875
1652626648.4407957,8741,0.8641790151596069
1652626651.9425364,8835,0.8685600161552429
1652626655.0197499,8929,0.8715580105781555
1652626658.3318675,9023,0.8671470284461975
1652626661.7031746,9117,0.8663480281829834
1652626665.014954,9211,0.8697500228881836
1652626668.3644588,9305,0.8713610172271729
1652626671.866002,9399,0.8711289763450623
