Wall time,Step,Value
1652619980.9583204,93,0.8418830037117004
1652619983.6089556,187,0.8420190215110779
1652619986.1905591,281,0.8509389758110046
1652619988.895074,375,0.8446739912033081
1652619991.7545612,469,0.8512169718742371
1652619994.7685065,563,0.8477550148963928
1652619997.6976056,657,0.8469700217247009
1652620000.6505075,751,0.8503519892692566
1652620003.481705,845,0.8456019759178162
1652620006.3034246,939,0.8504030108451843
1652620009.197313,1033,0.8476309776306152
1652620012.0603883,1127,0.8513690233230591
1652620015.0427513,1221,0.8494849801063538
1652620017.8895423,1315,0.8480799794197083
1652620020.7680905,1409,0.8545699715614319
1652620023.6147282,1503,0.8495060205459595
1652620026.3914676,1597,0.8524029850959778
1652620029.2186384,1691,0.8453069925308228
1652620032.0331445,1785,0.8482319712638855
1652620034.8153853,1879,0.8516770005226135
1652620037.6231344,1973,0.8498510122299194
1652620040.4843323,2067,0.8507969975471497
1652620043.3201628,2161,0.8492910265922546
1652620046.075798,2255,0.8469250202178955
1652620048.926057,2349,0.8447920083999634
1652620051.7757485,2443,0.8455579876899719
1652620054.5306716,2537,0.8476330041885376
1652620057.351582,2631,0.8474630117416382
1652620060.20611,2725,0.8518180251121521
1652620063.1697469,2819,0.8524259924888611
1652620066.2426484,2913,0.848734974861145
1652620069.2092574,3007,0.8463330268859863
1652620072.0618665,3101,0.8480460047721863
1652620074.9230149,3195,0.8486769795417786
1652620077.8188548,3289,0.8518980145454407
1652620080.687486,3383,0.8483740091323853
1652620083.5150502,3477,0.8450859785079956
1652620086.3369856,3571,0.8473619818687439
1652620089.1602635,3665,0.8484209775924683
1652620092.0562778,3759,0.8494709730148315
1652620095.0666735,3853,0.8468179702758789
1652620098.1251261,3947,0.8480520248413086
1652620101.2338428,4041,0.8476539850234985
1652620104.3692315,4135,0.8482990264892578
1652620107.416236,4229,0.8464270234107971
1652620110.5145607,4323,0.847091019153595
1652620113.5073197,4417,0.8432469964027405
1652620116.4423158,4511,0.8473790287971497
1652620119.5996814,4605,0.8507540225982666
1652620122.7309163,4699,0.8501819968223572
1652620125.8927526,4793,0.8461139798164368
1652620129.2161956,4887,0.8413779735565186
1652620132.206018,4981,0.847527027130127
1652620135.3210955,5075,0.8500739932060242
1652620138.1853878,5169,0.844012975692749
1652620141.012023,5263,0.8473799824714661
1652620143.9785147,5357,0.8524289727210999
1652620147.158891,5451,0.8535379767417908
1652620150.4559686,5545,0.8470529913902283
1652620153.4224203,5639,0.8487470149993896
1652620156.432041,5733,0.850724995136261
1652620159.262599,5827,0.850197970867157
1652620162.232384,5921,0.8530290126800537
1652620165.2306662,6015,0.8511170148849487
1652620168.146956,6109,0.842507004737854
1652620171.0433817,6203,0.8506050109863281
1652620173.892977,6297,0.8536919951438904
1652620176.7021987,6391,0.847087025642395
1652620179.608354,6485,0.8448500037193298
1652620182.4905365,6579,0.849918007850647
1652620185.405379,6673,0.8445709943771362
1652620188.2223446,6767,0.8434360027313232
1652620191.137262,6861,0.8419650197029114
1652620194.0425487,6955,0.846809983253479
1652620196.8272052,7049,0.8446090221405029
1652620199.5739725,7143,0.8478530049324036
1652620202.3441541,7237,0.8482409715652466
1652620205.1567829,7331,0.8508539795875549
1652620207.9809866,7425,0.8459169864654541
1652620210.8863993,7519,0.8492339849472046
1652620213.894853,7613,0.8512179851531982
1652620216.6996064,7707,0.8459429740905762
1652620219.5208275,7801,0.8500210046768188
1652620222.2874851,7895,0.8489980101585388
1652620225.2422917,7989,0.8481519818305969
1652620228.2182488,8083,0.8482509851455688
1652620231.0216107,8177,0.8519999980926514
1652620233.8437579,8271,0.854216992855072
1652620236.787793,8365,0.8483800292015076
1652620239.5906613,8459,0.8474379777908325
1652620242.3760812,8553,0.852029025554657
1652620245.2330737,8647,0.842395007610321
1652620248.0790613,8741,0.8497009873390198
1652620250.9058392,8835,0.8503959774971008
1652620253.8477683,8929,0.8515790104866028
1652620256.604544,9023,0.8495309948921204
1652620259.4767814,9117,0.8484539985656738
1652620262.3527768,9211,0.8482779860496521
1652620265.2321715,9305,0.8490440249443054
1652620268.1407783,9399,0.845740020275116
