Wall time,Step,Value
1652619981.0037136,93,0.0005581933655776083
1652619983.6563966,187,0.00036673375871032476
1652619986.237738,281,0.000349039095453918
1652619988.93509,375,0.00034189046709798276
1652619991.8027534,469,0.00033310303115285933
1652619994.809879,563,0.00033147752401418984
1652619997.7440643,657,0.0003300052776467055
1652620000.6922264,751,0.00032971854670904577
1652620003.5228817,845,0.00032895596814341843
1652620006.3452163,939,0.00032970181200653315
1652620009.2394037,1033,0.0003294975613243878
1652620012.1089869,1127,0.000326264911564067
1652620015.0846732,1221,0.00032538542291149497
1652620017.9361632,1315,0.00032476443448103964
1652620020.8155828,1409,0.000324274500599131
1652620023.6561484,1503,0.00032293240656144917
1652620026.4327536,1597,0.00032039082725532353
1652620029.2601032,1691,0.0003206285182386637
1652620032.0746644,1785,0.0003172284341417253
1652620034.8566978,1879,0.0003164729569107294
1652620037.6648557,1973,0.0003161677159368992
1652620040.5308936,2067,0.0003168121038470417
1652620043.3620563,2161,0.00031944032525643706
1652620046.1172795,2255,0.0003194097080267966
1652620048.967147,2349,0.00032306823413819075
1652620051.817465,2443,0.00032131647458299994
1652620054.5719554,2537,0.0003226583357900381
1652620057.393097,2631,0.000323854066664353
1652620060.2526674,2725,0.00032541347900405526
1652620063.2122102,2819,0.0003269263543188572
1652620066.2841156,2913,0.0003234183241147548
1652620069.2523587,3007,0.00032372388523072004
1652620072.103467,3101,0.00032377359457314014
1652620074.9646316,3195,0.0003231832815799862
1652620077.8608155,3289,0.0003202554362360388
1652620080.728548,3383,0.00031927740201354027
1652620083.5563958,3477,0.00031873234547674656
1652620086.3784187,3571,0.0003170553536619991
1652620089.2020738,3665,0.0003172467986587435
1652620092.0983496,3759,0.00031456828583031893
1652620095.1078372,3853,0.00031548397964797914
1652620098.1665318,3947,0.0003161457716487348
1652620101.2790782,4041,0.0003184502711519599
1652620104.4161305,4135,0.00031903860508464277
1652620107.4635463,4229,0.00031966567621566355
1652620110.5569239,4323,0.00032127051963470876
1652620113.5491529,4417,0.00032182064023800194
1652620116.4848619,4511,0.0003250146110076457
1652620119.649363,4605,0.00032473934697918594
1652620122.7727063,4699,0.0003234214673284441
1652620125.9351747,4793,0.00032312379335053265
1652620129.2611773,4887,0.0003209593996871263
1652620132.2541661,4981,0.00032317041768692434
1652620135.3624108,5075,0.000323415850289166
1652620138.2265806,5169,0.0003214983153156936
1652620141.059617,5263,0.00032185285817831755
1652620144.0250766,5357,0.0003190416609868407
1652620147.2059026,5451,0.0003179441555403173
1652620150.504506,5545,0.0003150545235257596
1652620153.4636676,5639,0.0003137887397315353
1652620156.4786663,5733,0.0003160910855513066
1652620159.3042488,5827,0.0003165651869494468
1652620162.2787678,5921,0.00031990144634619355
1652620165.2721913,6015,0.0003195826429873705
1652620168.188465,6109,0.0003200471983291209
1652620171.0847287,6203,0.0003217330086044967
1652620173.934523,6297,0.00032350377296097577
1652620176.7436736,6391,0.0003247444692533463
1652620179.6543505,6485,0.00032279748120345175
1652620182.531567,6579,0.00032596965320408344
1652620185.4463203,6673,0.0003241642552893609
1652620188.2639656,6767,0.0003254080656915903
1652620191.178269,6861,0.00032290900708176196
1652620194.085023,6955,0.0003219451755285263
1652620196.868519,7049,0.0003214957541786134
1652620199.6153593,7143,0.00032079999800771475
1652620202.3858619,7237,0.00031890266109257936
1652620205.1983101,7331,0.00031617324566468596
1652620208.0227692,7425,0.00031582804513163865
1652620210.9326034,7519,0.00031338309054262936
1652620213.9362488,7613,0.00031583261443302035
1652620216.7406867,7707,0.0003168995026499033
1652620219.5621386,7801,0.0003197700425516814
1652620222.328823,7895,0.00031867733923718333
1652620225.2881951,7989,0.00032017743797041476
1652620228.2593644,8083,0.0003221000370103866
1652620231.0632958,8177,0.00032312620896846056
1652620233.8850787,8271,0.00032272731186822057
1652620236.8337493,8365,0.0003229057474527508
1652620239.632303,8459,0.0003262879035901278
1652620242.417202,8553,0.00032213263330049813
1652620245.2742884,8647,0.00032347263186238706
1652620248.1209047,8741,0.00032240294967778027
1652620250.947108,8835,0.00032105809077620506
1652620253.8896918,8929,0.00032008570269681513
1652620256.6460493,9023,0.0003204247332178056
1652620259.5178294,9117,0.00031919428147375584
1652620262.3941226,9211,0.0003182351647410542
1652620265.2734213,9305,0.0003152737335767597
1652620268.182444,9399,0.0003137183375656605
