Wall time,Step,Value
1653935528.4911935,93,0.001168530317954719
1653935534.2513037,187,0.0008916697115637362
1653935537.394281,281,0.0008973029907792807
1653935540.5168777,375,0.000829968717880547
1653935543.763412,469,0.000800152076408267
1653935547.2231836,563,0.0007635470246896148
1653935550.3844924,657,0.000725642079487443
1653935553.4728837,751,0.0006988762179389596
1653935556.5462062,845,0.000687043706420809
1653935559.6335802,939,0.0006982586346566677
1653935562.740692,1033,0.0006965698557905853
1653935565.8325434,1127,0.0006039518630132079
1653935569.034567,1221,0.000560679764021188
1653935572.6548502,1315,0.0005397573695518076
1653935576.2355533,1409,0.000503460003528744
1653935579.7031977,1503,0.0004693881201092154
1653935583.1284273,1597,0.00042656296864151955
1653935586.5586114,1691,0.0003943751216866076
1653935589.7885334,1785,0.0003596888855099678
1653935592.9567444,1879,0.0003320779069326818
1653935596.1480997,1973,0.0003159509797114879
1653935599.3479602,2067,0.0003220069338567555
1653935602.5645115,2161,0.00033197348238900304
1653935605.776242,2255,0.0003425486502237618
1653935609.093617,2349,0.00037556965253315866
1653935612.635912,2443,0.00039538019336760044
1653935616.1182427,2537,0.0004019259358756244
1653935619.5953338,2631,0.0003843014419544488
1653935623.026583,2725,0.0004361735191196203
1653935626.5155444,2819,0.0005002584657631814
1653935629.9838266,2913,0.00043603661470115185
1653935633.4210143,3007,0.00038154824869707227
1653935636.879224,3101,0.00035224168095737696
1653935640.3054159,3195,0.0003034001274500042
1653935643.7322705,3289,0.00026712112594395876
1653935647.1775675,3383,0.00024217432655859739
1653935650.6135685,3477,0.00021935281984042376
1653935654.089555,3571,0.00019360387523192912
1653935657.5654933,3665,0.0001730428048176691
1653935660.9749088,3759,0.00015631124551873654
1653935664.5575216,3853,0.0001507208071416244
1653935668.0408049,3947,0.0001480699866078794
1653935671.5493078,4041,0.00015392743807751685
1653935674.9387503,4135,0.00017110415501520038
1653935678.4160683,4229,0.00021954625844955444
1653935681.8289642,4323,0.000256196188274771
1653935685.2679443,4417,0.0004119591903872788
1653935688.7190213,4511,0.0003283943224232644
1653935692.150504,4605,0.00026737104053609073
1653935695.6213338,4699,0.00029497002833522856
1653935699.0850375,4793,0.0003153842408210039
1653935702.61585,4887,0.00032916516647674143
1653935706.0935693,4981,0.0002226428041467443
1653935709.5260985,5075,0.00016766430053394288
1653935713.0319147,5169,0.00014307856326922774
1653935716.5184453,5263,0.00011991854262305424
1653935720.0406654,5357,0.00010118498175870627
1653935723.5424712,5451,8.598583372076973e-05
1653935727.0799985,5545,7.19227027730085e-05
1653935730.4960601,5639,6.291836325544864e-05
1653935733.9828331,5733,6.046808630344458e-05
1653935737.4696536,5827,6.200404459377751e-05
1653935741.0824473,5921,7.232849748106673e-05
1653935744.5216312,6015,7.642048149136826e-05
1653935747.9982064,6109,9.93286375887692e-05
1653935751.5359545,6203,0.00016008624515961856
1653935755.036916,6297,0.0005081894341856241
1653935758.5113492,6391,0.00047214364167302847
1653935762.0893483,6485,0.0003464384644757956
1653935765.5531864,6579,0.00027968143695034087
1653935769.011543,6673,0.00020629793289117515
1653935772.5023956,6767,0.00015045781037770212
1653935776.062705,6861,0.000116529299702961
1653935779.4996538,6955,9.56778385443613e-05
1653935782.9578958,7049,7.5519536039792e-05
1653935786.5852997,7143,6.083146945456974e-05
1653935790.1675127,7237,4.91377868456766e-05
1653935793.7609503,7331,3.936780194635503e-05
1653935797.2458193,7425,3.226202170480974e-05
1653935800.723626,7519,2.793122621369548e-05
1653935804.2647483,7613,2.7347192371962592e-05
1653935807.822193,7707,2.697489435377065e-05
1653935811.2969975,7801,2.7170877729076892e-05
1653935814.847802,7895,2.9235783586045727e-05
1653935818.3995626,7989,9.980758477468044e-05
1653935821.8659463,8083,0.0006801913841627538
1653935825.4505398,8177,0.0003653729800134897
1653935829.003237,8271,0.00024672073777765036
1653935832.723026,8365,0.00017393329471815377
1653935836.69011,8459,0.00013191477046348155
1653935840.9833825,8553,0.00012954515113960952
1653935845.2786534,8647,0.00010701893188524991
1653935849.2524514,8741,8.320323831867427e-05
1653935852.4083233,8835,5.6216842494904995e-05
1653935855.6247919,8929,4.1435585444560274e-05
1653935858.875515,9023,3.325760189909488e-05
1653935862.1568596,9117,2.4069431674433872e-05
1653935865.4671557,9211,1.92807856365107e-05
1653935868.8110955,9305,1.6701467757229693e-05
1653935872.6526515,9399,1.555878043291159e-05
